source,pui,pmid,doi,title,year,journal,authors,pubtype,issn,volume,issue,pages
embase,372297410,23843297,10.1002/adhm.201300150,Cellulose-based diagnostic devices for diagnosing serotype-2 dengue fever in human serum,2014,Advanced Healthcare Materials,"Wang, H.-K.; Tsai, C.-H.; Chen, K.-H.; Tang, C.-T.; Leou, J.-S.; Li, P.-C.; Tang, Y.-L.; Hsieh, H.-J.; Wu, H.-C.; Cheng, C.-M.",Article,21922659,3,2,
embase,372951897,24739838,10.4103/0377-4929.130905,Early dengue diagnosis by nonstructural protein 1 antigen detection: Rapid immunochromotography versus two the enzyme-linked immunosorbent assay kits,2014,Indian Journal of Pathology and Microbiology,"Stephen, S.; Charles, M.V.P.; Anitharaj, V.; Deepa, C.; Umadevi, S.",Article,09745130,57,1,
embase,372977459,,10.1016/S2222-1808(14)60588-0,"The 2011 outbreak of dengue virus infection in Malwa region of Punjab, India-an evaluation of various diagnostic tests",2014,Asian Pacific Journal of Tropical Disease,"Jindal, N.; Bansal, R.; Dhuria, N.",Article,22221808,4,5,
embase,373033763,24747585,10.1016/j.jviromet.2014.02.031,A simple heat dissociation method increases significantly the ELISA detection sensitivity of the nonstructural-1 glycoprotein in patients infected with DENV type-4,2014,Journal of Virological Methods,"Lima, M.D.R.Q.; Nogueira, R.M.R.; Filippis, A.M.B.D.; Nunes, P.C.G.; Sousa, C.S.D.; Silva, M.H.D.; Santos, F.B.D.",Article,18790984,204,,
embase,373580302,24984164,10.1016/j.ijid.2014.02.002,NS1-based tests with diagnostic utility for confirming dengue infection: A meta-analysis,2014,International Journal of Infectious Diseases,"Zhang, H.; Li, W.; Wang, J.; Peng, H.; Che, X.; Chen, X.; Zhou, Y.",Article,18783511,26,,
embase,373715943,,10.1016/j.trivac.2014.07.002,Virological confirmation of suspected dengue in a Phase 2 Latin American vaccine trial: Implications for vaccine efficacy evaluation,2014,Trials in Vaccinology,"Boaz, M.; Janosczyk, H.; Garg, S.; Yost, S.; Hildreth, S.W.; Dayan, G.; Starr-Spires, L.",Article,18794378,3,1,
embase,373783989,,10.4103/0974-777X.138504,Clinical applicability of various dengue diagnostic tests in resource-limited endemic settings,2014,Journal of Global Infectious Diseases,"Mishra, B.; Gupta, P.K.; Dhiman, V.; Pujhari, S.K.; Sharma, M.; Ratho, R.K.",Article,09748245,6,3,
embase,373797737,,10.7860/JCDR/2014/8589.4697,"NS1 antigen capture ELISA an effective method for diagnosis of early dengue infection - Report of an outbreak at Angul district, Odisha, India",2014,Journal of Clinical and Diagnostic Research,"Mahapatra, D.; Sarangi, G.; Mahapatra, A.; Paty, B.P.; Das, P.; Chayani, N.",Article,0973709X,8,8,
embase,52949429,24390973,10.1002/jmv.23879,NS1 antigen testing for the diagnosis of dengue in returned Israeli travelers,2014,Journal of Medical Virology,"Fuchs, I.; Bin, H.; Schlezinger, S.; Schwartz, E.",Article,10969071,86,12,
embase,53062161,24657172,10.1016/j.diagmicrobio.2014.02.001,Detection of the dengue virus NS1 antigen using an enzyme immunoassay,2014,Diagnostic Microbiology and Infectious Disease,"Anderson, N.W.; Jespersen, D.J.; Rollins, L.; Seaton, B.; Prince, H.E.; Theel, E.S.",Article,18790070,79,2,
embase,53109851,24732134,10.1016/j.jim.2014.03.028,Dengue NS1 and prM antibodies increase the sensitivity of acute dengue diagnosis test and differentiate from Japanese encephalitis infection,2014,Journal of Immunological Methods,"Gowri Sankar, S.; Balaji, T.; Venkatasubramani, K.; Thenmozhi, V.; Dhananjeyan, K.J.; Paramasivan, R.; Tyagi, B.K.; John Vennison, S.",Article,18727905,407,,
embase,600050187,25229228,10.1590/S0036-46652014000500014,"False-negative dengue cases in Roraima, Brazil: An approach regarding the high number of negative results by NS1 AG kits",2014,Revista do Instituto de Medicina Tropical de Sao Paulo,"Acosta, P.O.A.; Granja, F.; Meneses, C.A.; Nascimento, I.A.S.; Sousa, D.D.; Lima Júnior, W.P.; Naveca, F.G.",Article,16789946,56,5,
embase,600347654,,10.1016/j.trivac.2014.07.002,Virological confirmation of suspected dengue in a phase 2 Latin American vaccine trial: Implications for vaccine efficacy evaluation,2014,Trials in Vaccinology,"Boaz, M.; Janosczyk, H.; Garg, S.; Yost, S.; Hildreth, S.W.; Dayan, G.; Starr-Spires, L.",Article,18794378,3,,
embase,600788608,,10.3390/diagnostics4040165,Screen printed carbon electrode based electrochemical immunosensor for the detection of dengue NS1 antigen,2014,Diagnostics,"Parkash, O.; Yean, C.Y.; Shueb, R.H.",Article,20754418,4,4,
embase,601112936,25330157,10.1371/journal.pntd.0003171,Evaluation of Commercially Available Diagnostic Tests for the Detection of Dengue Virus NS1 Antigen and Anti-Dengue Virus IgM Antibody,2014,PLoS Neglected Tropical Diseases,"Hunsperger, E.A.; Yoksan, S.; Buchy, P.; Nguyen, V.C.; Sekaran, S.D.; Enria, D.A.; Vazquez, S.; Cartozian, E.; Pelegrino, J.L.; Artsob, H.; Guzman, M.G.; Olliaro, P.; Zwang, J.; Guillerm, M.; Kliks, S.; Halstead, S.; Peeling, R.W.; Margolis, H.S.",Article,19352735,8,10,
embase,601112978,25275493,10.1371/journal.pntd.0003193,Evaluation of a Dengue NS1 Antigen Detection Assay Sensitivity and Specificity for the Diagnosis of Acute Dengue Virus Infection,2014,PLoS Neglected Tropical Diseases,"Hermann, L.L.; Thaisomboonsuk, B.; Poolpanichupatam, Y.; Jarman, R.G.; Kalayanarooj, S.; Nisalak, A.; Yoon, I.-K.; Fernandez, S.",Article,19352735,8,10,
embase,603614037,24696345,10.1007/978-1-4939-0348-1_19,Investigating dengue virus nonstructural protein 5 (NS5) nuclear import,2014,Methods in Molecular Biology,"Fraser, J.E.; Rawlinson, S.M.; Wang, C.; Jans, D.A.; Wagstaff, K.M.",Article,10643745,1138,,
embase,605587618,,10.12669/pjms.301.4173,Evaluation of efficacy of various immunochromatographic rapid tests for dengue diagnosis,2014,Pakistan Journal of Medical Sciences,"Naz, A.; Zahid, D.; Murky, S.N.; Nadeem, M.; Sil, B.K.; Shamsi, T.S.",Article,1682024X,30,1,
embase,52938485,24571329,10.1186/1471-2334-13-611,Performance of commercial dengue NS1 ELISA and molecular analysis of NS1 gene of dengue viruses obtained during surveillance in Indonesia,2013,BMC Infectious Diseases,"Aryati, A.; Trimarsanto, H.; Yohan, B.; Wardhani, P.; Fahri, S.; Sasmono, R.T.",Article,14712334,13,1,611
embase,370511141,,10.12669/pjms.301.4173,Evaluation of efficacy of various immunochromatographic rapid tests for dengue diagnosis,2013,Pakistan Journal of Medical Sciences,"Naz, A.; Zahid, D.; Murky, S.N.; Nadeem, M.; Sil, B.K.; Shamsi, T.S.",Article,1682024X,30,1,
embase,52666115,23828316,10.1007/s10544-013-9787-3,Micro-spot with integrated pillars (MSIP) for detection of dengue virus NS1,2013,Biomedical Microdevices,"Gunda, N.S.K.; Singh, M.; Purwar, Y.; Shah, S.L.; Kaur, K.; Mitra, S.K.",Article,13872176,15,6,
embase,52861509,24238889,10.1016/j.jcv.2013.10.021,Dengue-4 false negative results by Panbio@sup_begin®@sup_endDengue Early ELISA assay in Brazil,2013,Journal of Clinical Virology,"Colombo, T.E.; Vedovello, D.; Araki, C.S.; Cogo-Moreira, H.; dos Santos, I.N.P.; Reis, A.F.N.; Costa, F.R.; Cruz, L.E.A.A.; Casagrande, L.; Regatieri, L.J.; Junior, J.F.; Bronzoni, R.V.D.M.; Schmidt, D.J.; Nogueira, M.L.",Article,13866532,58,4,
embase,372407374,24260501,10.1371/journal.pone.0080891,The diagnostic and prognostic value of dengue non-structural 1 antigen detection in a hyper-endemic region in Indonesia,2013,PLoS ONE,"Kosasih, H.; Alisjahbana, B.; Widjaja, S.; Nurhayati,; De Mast, Q.; Parwati, I.; Blair, P.J.; Burgess, T.H.; Van Der Ven, A.; Williams, M.",Article,19326203,8,11,e80891
embase,71311947,,,Significant increased NS1 elisa sensitivity due to immune-complex dissociation in dengue virus type 4 cases in Brazil,2013,American Journal of Tropical Medicine and Hygiene,"Lima, M.; Nogueira, R.M.; De Filippis, A.M.; Nunes, P.; Sousa, C.; Da Silva, M.H.; Dos santos, F.",Conference Abstract,00029637,89,5,
embase,71311952,,,"Evaluation of a dengue rapid diagnostic test used during a dengue outbreak-republic of the Marshall Islands, 2011-2012",2013,American Journal of Tropical Medicine and Hygiene,"Sharp, T.M.; Hunsperger, E.; Nilles, E.; Perez-Padilla, J.; Tikomaidraubuta, K.; Azures, E.; Lalita, P.; Santiago, G.; Munoz-Jordan, J.; Langidrik, J.; Chen, T.H.; Margolis, H.; Tomashek, K.",Conference Abstract,00029637,89,5,
embase,71312422,,,"The dengue vaccine initiative project: Passive facility-based fever surveillance in children and adults of santa cruz comuna of medellin, Colombia, and bang phae district of ratchaburi province, Thailand",2013,American Journal of Tropical Medicine and Hygiene,"Lim, J.K.; Carabali, M.; Sung Lee, K.; Limkittikul, K.; Egurrola, J.; Chanthavanich, P.; Velez, I.; Amarasinghe, A.; Osorio, J.; Sirivichayakul, C.; Thiry, G.",Conference Abstract,00029637,89,5,
embase,71312430,,,Detection of ns1 protein in acute phase serum samples is not enough to make the diagnosis of dengue-4 infections in Brazil,2013,American Journal of Tropical Medicine and Hygiene,"Silva, F.M.; Feitosa, A.L.; Sobral, M.C.; Abrão, E.P.; Neto, J.G.; Castro-Jorge, L.A.; Espósito, D.L.; Passos, L.M.; Santa Maria, M.L.; Fonseca, B.A.",Conference Abstract,00029637,89,5,
embase,71312445,,,Evaluation of the clinical and laboratory diagnosis in patients with suspected dengue,2013,American Journal of Tropical Medicine and Hygiene,"Fontes, R.M.; Silva, D.A.; Guimarães, A.L.; Maia, A.R.; Colares, J.K.; Lima, D.M.",Conference Abstract,00029637,89,5,
embase,370198766,,10.2147/IMCRJ.S50708,Dengue fever triggering systemic lupus erythematosus and lupus nephritis: A case report,2013,International Medical Case Reports Journal,"Talib, S.H.; Bhattu, S.R.; Bhattu, R.; Deshpande, S.G.; Dahiphale, D.B.",Article,1179142X,6,1,
embase,52770063,,10.1186/1423-0127-20-65,Dengue virus infection induces autophagy: An in vivo study,2013,Journal of Biomedical Science,"Lee, Y.-R.; Hu, H.-Y.; Kuo, S.-H.; Lei, H.-Y.; Lin, Y.-S.; Yeh, T.-M.; Liu, C.-C.; Liu, H.-S.",Article,10217770,20,1,65
embase,52242198,23041057,10.1016/j.jmii.2012.07.011,Laboratory diagnostics of dengue fever: An emphasis on the role of commercial dengue virus nonstructural protein 1 antigen rapid test,2013,"Journal of Microbiology, Immunology and Infection","Huang, C.-H.; Kuo, L.-L.; Yang, K.D.; Lin, P.-S.; Lu, P.-L.; Lin, C.-C.; Chang, K.; Chen, T.-C.; Lin, W.-R.; Lin, C.-Y.; Chen, Y.-H.; Wu, H.-S.",Article,16841182,46,5,
embase,369588534,23740481,10.1099/vir.0.054395-0,An interaction between the methyltransferase and RNA dependent RNA polymerase domains of the West Nile virus NS5 protein,2013,Journal of General Virology,"Tan, S.E.; Hobson-Peters, J.M.; Stoermer, M.J.; Fairlie, D.P.; Khromykh, A.A.; Hall, R.A.",Article,00221317,94,PART9,
embase,52684248,23871166,10.1016/j.jcv.2013.06.015,"Evaluation of laboratory tests for dengue diagnosis in clinical specimens from consecutive patients with suspected dengue in Belo Horizonte, Brazil",2013,Journal of Clinical Virology,"Ferraz, F.O.; Bomfim, M.R.Q.; Totola, A.H.; Ávila, T.V.; Cisalpino, D.; Pessanha, J.E.M.; de Souza, D.D.G.; Teixeira Júnior, A.L.; Nogueira, M.L.; Bruna-Romero, O.; Teixeira, M.M.",Article,13866532,58,1,
embase,52330885,,10.1016/j.mjafi.2012.07.017,Reverse transcription loop-mediated isothermal amplification (RT-LAMP) for diagnosis of dengue,2013,Medical Journal Armed Forces India,"Sahni, A.K.; Grover, N.; Sharma, A.; Khan, I.D.; Kishore, J.",Article,03771237,69,3,
embase,368935756,23691632,,Use of dried blood blotted on filter paper to detect dengue IgM antibody and dengue NS1 antigen,2013,Southeast Asian Journal of Tropical Medicine and Public Health,"Chakravarti, A.; Siddiqui, O.; Malik, S.; Uppal, B.",Article,01251562,44,2,
embase,369919418,23853584,10.1371/journal.ppat.1003440,The Interactomes of Influenza Virus NS1 and NS2 Proteins Identify New Host Factors and Provide Insights for ADAR1 Playing a Supportive Role in Virus Replication,2013,PLoS Pathogens,"de Chassey, B.; Aublin-Gex, A.; Ruggieri, A.; Meyniel-Schicklin, L.; Pradezynski, F.; Davoust, N.; Chantier, T.; Tafforeau, L.; Mangeot, P.-E.; Ciancia, C.; Perrin-Cocon, L.; Bartenschlager, R.; André, P.; Lotteau, V.",Article,15537366,9,7,e1003440
embase,52627467,23760532,10.1007/s00253-013-5021-8,Evaluation and analysis of dengue virus enhancing and neutralizing activities using simple high-throughput assays,2013,Applied Microbiology and Biotechnology,"Li, X.-Q.; Chen, J.; Huang, Y.-F.; Ding, X.-X.; Liu, L.-D.; Qiu, L.-W.; Pan, Y.-X.; Deng, Y.-Q.; Hu, D.-M.; Di, B.; Qin, C.-F.; Che, X.-Y.",Article,01757598,97,14,
embase,368006949,23270684,10.1016/j.molimm.2012.11.007,Preliminary evaluation of DNA vaccine candidates encoding dengue-2 prM/E and NS1: Their immunity and protective efficacy in mice,2013,Molecular Immunology,"Lu, H.; Xu, X.-F.; Gao, N.; Fan, D.-Y.; Wang, J.; An, J.",Article,01615890,54,2,
embase,71064496,,10.1007/s13337-013-0132-5,Early diagnosis of dengue by combining the use of NS-1 antigen and IGM antibody elisa,2013,Indian Journal of Virology,"Thakur, P.; Kumar, S.; Chakravarti, A.",Conference Abstract,09702822,24,1,
embase,71211235,,10.1136/archdischild-2013-304107.128,Profile of dengue viral infection among children treated in a community hospital over one year and comparison of efficacy of ns1 antigen assay with mac-elisa for diagnosis of dengue,2013,Archives of Disease in Childhood: Education and Practice Edition,"Padankatti, S.; Elangovan, D.; Thomas, K.",Conference Abstract,17430585,98,,
embase,52616915,23725365,10.1186/1471-2334-13-254,Prevalence and incidence of dengue virus and antibody placental transfer during late pregnancy in central Brazil,2013,BMC Infectious Diseases,"Argolo, A.F.L.T.; Féres, V.C.R.; Silveira, L.A.; Oliveira, A.C.M.; Pereira, L.A.; Júnior, J.B.S.; Braga, C.; Martelli, C.M.T.",Article,14712334,13,1,254
embase,368982448,23717529,10.1371/journal.pone.0064056,Underreporting of Dengue-4 in Brazil Due to Low Sensitivity of the NS1 Ag Test in Routine Control Programs,2013,PLoS ONE,"Sea, V.R.F.; Cruz, A.C.R.; Gurgel, R.Q.; Nunes, B.T.D.; Silva, E.V.P.; Dolabella, S.S.; Santos, R.L.C.d.",Article,19326203,8,5,e64056
embase,368774150,23781709,,Analysis of real time PCR amplification efficiencies from three genomic region of dengue virus,2013,Investigacion Clinica (Venezuela),"Odreman-Macchioli, M.; Vielma, S.; Atchley, D.; Comach, G.; Ramirez, A.; Pérez, S.; Téllez, L.; Quintero, B.; Hernández, E.; Muñoz, M.; Mendoza, J.",Article,05355133,54,1,
embase,52485092,23577865,10.1111/jtm.12018,Detection of dengue virus nonstructural protein 1 (NS1) by using ELISA as a useful laboratory diagnostic method for dengue virus infection of international travelers,2013,Journal of Travel Medicine,"Moi, M.L.; Omatsu, T.; Tajima, S.; Lim, C.-K.; Kotaki, A.; Ikeda, M.; Harada, F.; Ito, M.; Saijo, M.; Kurane, I.; Takasaki, T.",Article,11951982,20,3,
embase,368694510,23555265,10.1371/journal.ppat.1003265,Dengue Virus Co-opts UBR4 to Degrade STAT2 and Antagonize Type I Interferon Signaling,2013,PLoS Pathogens,"Morrison, J.; Laurent-Rolle, M.; Maestre, A.M.; Rajsbaum, R.; Pisanelli, G.; Simon, V.; Mulder, L.C.F.; Fernandez-Sesma, A.; García-Sastre, A.",Article,15537366,9,3,e1003265
embase,366409761,22981010,,Immunospot assay based on fluorescent nanoparticles for Dengue fever detection.,2013,Biosensors & bioelectronics,"Linares, E.M.; Pannuti, C.S.; Kubota, L.T.; Thalhammer, S.",Article,18734235,41,,
embase,52204273,,10.1016/j.bios.2012.08.005,Immunospot assay based on fluorescent nanoparticles for Dengue fever detection,2013,Biosensors and Bioelectronics,"Linares, E.M.; Pannuti, C.S.; Kubota, L.T.; Thalhammer, S.",Article,09565663,41,1,
embase,368535156,23516407,10.1371/journal.pone.0057514,Mapping the Interactions of Dengue Virus NS1 Protein with Human Liver Proteins Using a Yeast Two-Hybrid System: Identification of C1q as an Interacting Partner,2013,PLoS ONE,"Silva, E.M.; Conde, J.N.; Allonso, D.; Nogueira, M.L.; Mohana-Borges, R.",Article,19326203,8,3,e57514
embase,368037065,,,Immunospot assay based on fluorescent nanoparticles for Dengue fever detection,2013,Biosensors and Bioelectronics,"Linares, E.M.; Pannuti, C.S.; Kubota, L.T.; Thalhammer, S.",Article,09565663,41,1,
embase,368249260,23375045,10.1016/S1995-7645(13)60035-8,"Evaluation of NS1Ag and IgM antibodies against dengue, importance for epidemiological surveillance",2013,Asian Pacific Journal of Tropical Medicine,"Singla, N.; Kaur, P.; Chander, J.",Article,19957645,6,3,
embase,52264823,23081772,10.1007/s00253-012-4419-z,Identification of B cell epitopes of dengue virus 2 NS3 protein by monoclonal antibody,2013,Applied Microbiology and Biotechnology,"Tian, Y.; Chen, W.; Yang, Y.; Xu, X.; Zhang, J.; Wang, J.; Xiao, L.; Chen, Z.",Article,01757598,97,4,
embase,368151004,23349667,10.1371/journal.pone.0050765,Estimating the True Accuracy of Diagnostic Tests for Dengue Infection Using Bayesian Latent Class Models,2013,PLoS ONE,"Pan-ngum, W.; Blacksell, S.D.; Lubell, Y.; Pukrittayakamee, S.; Bailey, M.S.; de Silva, H.J.; Lalloo, D.G.; Day, N.P.J.; White, L.J.; Limmathurotsakul, D.",Article,19326203,8,1,e50765
embase,366338700,23530846,10.1517/17530059.2012.718759,New development in the diagnosis of dengue infections,2013,Expert Opinion on Medical Diagnostics,"Rathakrishnan, A.; Sekaran, S.D.",Review,17530067,7,1,
embase,369642685,,10.1016/j.jopr.2013.05.013,Development of an ultrasensitive hetero-sandwich ELISA assay based on bispecific monoclonal antibody for the detection of dengue NS1 protein,2013,Journal of Pharmacy Research,"Ganguly, A.; Malabadi, R.B.; Lobenberg, R.; Suresh, M.R.; Sunwoo, H.H.",Article,09746943,7,5,
embase,369814725,,10.3390/bios3030297,"Comparison of surface plasmon resonance, resonant waveguide grating biosensing and enzyme linked immunosorbent assay (ELISA) in the evaluation of a dengue virus immunoassay",2013,Biosensors,"Hu, D.; Fry, S.R.; Huang, J.X.; Ding, X.; Qiu, L.; Pan, Y.; Chen, Y.; Jin, J.; McElnea, C.; Buechler, J.; Che, X.; Cooper, M.A.",Article,20796374,3,3,
embase,370248736,23880886,10.4161/hv.25673,DENV-2 subunit proteins fused to CR2 receptor-binding domain (P28)-induces specific and neutralizing antibodies to the Dengue virus in mice,2013,Human Vaccines and Immunotherapeutics,"García-Machorro, J.; López-González, M.; Barrios-Rojas, O.; Fernández-Pomares, C.; Sandoval-Montes, C.; Santos-Argumedo, L.; Villegas-Sepúlveda, N.; Gutiérrez-Castañeda, B.; Cedillo-Barrón, L.",Article,2164554X,9,11,
