sources,pmid,doi,pui,ut,pii,title,year,journal
embase|pubmed,18714359,10.1371/journal.pntd.0000280,352678418,,,Evaluation of two new commercial tests for the diagnosis of acute dengue virus infection using NS1 antigen detection in human serum.,2008,PLoS Negl Trop Dis
embase|pubmed,18685015,10.1128/cvi.00140-08,352620054,,,Comparison of two commercially available dengue virus (DENV) NS1 capture enzyme-linked immunosorbent assays using a single clinical sample for diagnosis of acute DENV infection.,2008,Clin Vaccine Immunol
pubmed,18316978,10.1097/inf.0b013e3181670fd3,,,,Use of dengue nonstructural protein 1 antigen for the early diagnosis of dengue infection.,2008,Pediatr Infect Dis J
pubmed,18279077,10.1089/vbz.2007.0117,,,,Analysis of antibody response in human dengue patients from the Mexican coast using recombinant antigens.,2008,Vector Borne Zoonotic Dis
embase|pubmed,18191361,10.1016/j.diagmicrobio.2007.11.010,351380783,,,Evaluation of an NS1 antigen detection for diagnosis of acute dengue infection in patients with acute febrile illness.,2008,Diagn Microbiol Infect Dis
embase|pubmed,18052531,10.1371/journal.ppat.0030183,350291614,,,Secreted NS1 of dengue virus attaches to the surface of cells via interactions with heparan sulfate and chondroitin sulfate E.,2007,PLoS Pathog
embase|pubmed,17889487,10.1016/j.diagmicrobio.2007.07.011,350245435,,,Evaluation of the Panbio dengue virus nonstructural 1 antigen detection and immunoglobulin M antibody enzyme-linked immunosorbent assays for the diagnosis of acute dengue infections in Laos.,2008,Diagn Microbiol Infect Dis
embase|pubmed,17683980,10.1016/j.jcv.2007.06.008,47302867,,,Evaluation of immunoglobulin M and G capture enzyme-linked immunosorbent assay Panbio kits for diagnostic dengue infections.,2007,J Clin Virol
pubmed,17620648,,,,,Flavivirus serology by Western blot analysis.,2007,Am J Trop Med Hyg
embase|pubmed,17609831,,351396799,,,Evaluating the sensitivity of a commercial dengue NS1 antigen-capture ELISA for early diagnosis of acute dengue virus infection.,2007,Singapore Med J
embase|pubmed,17140671,10.1016/j.jviromet.2006.11.001,46201707,,,Evaluation of a commercial dengue NS1 antigen-capture ELISA for laboratory diagnosis of acute dengue virus infection.,2007,J Virol Methods
embase|pubmed,16988003,10.1128/cvi.00229-06,46768874,,,Evaluation of an enzyme immunoassay for detection of dengue virus NS1 antigen in human serum.,2006,Clin Vaccine Immunol
embase|pubmed,16891505,10.1128/jcm.00777-06,44228583,,,Serotype 1-specific monoclonal antibody-based antigen capture immunoassay for detection of circulating nonstructural protein NS1: Implications for early diagnosis and serotyping of dengue virus infections.,2006,J Clin Microbiol
embase|pubmed,16859538,10.1186/1471-2334-6-120,44241597,,,Clinical features and pitfalls in the laboratory diagnosis of dengue in travellers.,2006,BMC Infect Dis
embase|pubmed,15184425,10.1128/jcm.42.6.2489-2494.2004,38747495,,,Dengue virus serotyping based on envelope and membrane and nonstructural protein NS1 serotype-specific capture immunoglobulin M enzyme-linked immunosorbent assays.,2004,J Clin Microbiol
embase|pubmed,13679612,10.1099/vir.0.19228-0,37220256,,,Identification of a dengue virus type 2 (DEN-2) serotype-specific B-cell epitope and detection of DEN-2-immunized animal serum samples using an epitope-based peptide antigen.,2003,J Gen Virol
embase|pubmed,12922127,10.1016/s0264-410x(03)00310-4,37338219,,,Evaluation of protective efficacy and immune mechanisms of using a non-structural protein NS1 in DNA vaccine against dengue 2 virus in mice.,2003,Vaccine
embase|pubmed,12886411,10.1590/s0074-02762003000300007,36983519,,,"Comparative immunological recognition of proteins from New Guinea ""C"" dengue virus type 2 prototype and from a dengue virus type 2 strain isolated in the State of Rio de Janeiro, Brazil.",2003,Mem Inst Oswaldo Cruz
embase|pubmed,12853395,10.1128/cdli.10.4.622-630.2003,36890447,,,Comparison of capture immunoglobulin M (IgM) and IgG enzyme-linked immunosorbent assay (ELISA) and nonstructural protein NS1 serotype-specific IgG ELISA for differentiation of primary and secondary dengue virus infections.,2003,Clin Diagn Lab Immunol
embase|pubmed,12668268,10.1016/s0166-0934(03)00045-4,36355886,,,Production of anti-dengue NS1 monoclonal antibodies by DNA immunization.,2003,J Virol Methods
pubmed,11980973,10.1128/jcm.40.5.1840-1844.2002,,,,Potential application of nonstructural protein NS1 serotype-specific immunoglobulin G enzyme-linked immunosorbent assay in the seroepidemiologic study of dengue virus infection: correlation of results with those of the plaque reduction neutralization test.,2002,J Clin Microbiol
embase|pubmed,11825945,10.1128/jcm.40.02.376-381.2002,34130856,,,Enzyme-linked immunosorbent assay specific to Dengue virus type 1 nonstructural protein NS1 reveals circulation of the antigen in the blood during the acute phase of disease in patients experiencing primary or secondary infections.,2002,J Clin Microbiol
embase|pubmed,11166901,10.1016/s0264-410x(00)00391-1,32175738,,,Antibody to the nonstructural protein NS1 of Japanese encephalitis virus: potential application of mAb-based indirect ELISA to differentiate infection from vaccination.,2001,Vaccine
embase|pubmed,11002252,10.1002/1096-9071(200010)62:2<224::aid-jmv14>3.0.co;2-c,30688689,,,Dengue NS1-specific antibody responses: isotype distribution and serotyping in patients with Dengue fever and Dengue hemorrhagic fever.,2000,J Med Virol
embase|pubmed,10698995,10.1128/jcm.38.3.1053-1057.2000,30140558,,,An antigen capture enzyme-linked immunosorbent assay reveals high levels of the dengue virus protein NS1 in the sera of infected patients.,2000,J Clin Microbiol
embase|pubmed,9890415,10.1002/(sici)1096-9071(199901)57:1<1::aid-jmv1>3.0.co;2-t,28553373,,,Antibody responses to an immunodominant nonstructural 1 synthetic peptide in patients with dengue fever and dengue hemorrhagic fever.,1999,J Med Virol
pubmed,9215155,10.1136/jcp.50.4.346,,,,Automated type specific ELISA probe detection of amplified NS3 gene products of dengue viruses.,1997,J Clin Pathol
pubmed,8530570,10.1016/0166-0934(95)00026-q,,,,Detection of dengue viral RNA by microplate hybridization.,1995,J Virol Methods
embase|pubmed,9805082,,128326371,,,[An immunoenzyme assay for the detection of monoclonal antibodies against the E and NS1 proteins of the dengue virus].,1995,Rev Cubana Med Trop
pubmed,7512096,10.1128/jcm.32.2.477-483.1994,,,,"An integrated target sequence and signal amplification assay, reverse transcriptase-PCR-enzyme-linked immunosorbent assay, to detect and characterize flaviviruses.",1994,J Clin Microbiol
embase,,10.1038/s41541-025-01356-x,2042914298,,,Multi-antigen DNA vaccine targeting non-structural proteins confers robust T Cell-mediated protection against Zika virus,2026,npj Vaccines
embase,41652392,10.1186/s12879-026-12791-z,2044039755,,,"The emergence of autochthonous dengue fever in Iran: a comprehensive analysis of the first major outbreak in Sistan and Baluchestan Province, 2024",2026,BMC Infectious Diseases
embase,42104518,10.1186/s40249-026-01450-9,2045354598,,,"A rapid multiplex platform for simultaneous detection of chikungunya virus, dengue virus, and dengue serotyping based on isothermal amplification and lateral flow dipsticks",2026,Infectious Diseases of Poverty
embase,,10.1186/s12982-026-02269-3,2046383183,,,Assessing the readiness of rapid diagnostic tests for integration into the national dengue control strategy of India,2026,Discover public health
embase,42061084,10.1016/j.phymed.2026.158184,2045115984,,,Deciphering the core antiviral mechanism of Yinqiao powder: Inhibition of dengue virus adsorption mediated by wogonin via host receptor HSP90AA1 blockade,2026,Phytomedicine
embase,,10.1093/ofid/ofag422,2047615343,,,"Accuracy and Usability of a New Rapid Diagnostic Test for the Diagnosis of Dengue in Vientiane, Laos",2026,Open Forum Infectious Diseases
embase,,10.64898/2026.06.13.731912,2047768335,,,Serotype-Specific Detection of Non-Structural Protein 1 from Dengue Viruses by Surface-Enhanced Raman Spectroscopy: An Enhanced Precision Diagnosis,2026,bioRxiv
embase,42013869,10.1055/a-2828-3673,2045265279,,,Characterization of imported dengue fever cases in Germany Results of a pilot project,2026,Deutsche Medizinische Wochenschrift
embase,42060779,10.1128/jcm.00013-26,2046471221,,,Identification of multiple arbovirus infections/exposure in Northeastern Brazil using a multiplex microsphere immunoassay,2026,Journal of Clinical Microbiology
embase,,10.1111/vox.70275,651631466,,,Cost-effectiveness analysis on implementation of routine blood donor screening of dengue virus among blood donors in Kerala: A economic modelling study,2026,Vox Sanguinis
embase,,10.21276/ssr-iijls.2026.12.3.6,2038090721,,,Clinico-Demographic Profile and Economic Impact of Diagnostic Stewardship in Acute Febrile Illness: A Cross-Sectional Analysis,2026,SSR Institute of International Journal of Life Sciences
embase,,10.1186/s12919-026-00375-3,651418761,,,"Dengue outbreak in a rural hill district of Senapati, Manipur, India, July-December 2023",2026,BMC Proceedings
embase,,10.70034/ijmedph.2026.2.156,2038101912,,,A CROSS SECTIONAL STUDY ON THE ASSOCIATION BETWEEN SERUM IONIZED CALCIUM LEVEL AND SEVERITY OF DENGUE FEVER,2026,International Journal of Medicine and Public Health
embase,,10.70034/ijmedph.2026.2.351,2038235532,,,"STUDY OF THE EPIDEMIOLOGY OF DENGUE VIRAL INFECTION AND COMPARISON OF THE EFFICACY OF RAPID TEST VERSUS ENZYME LINKED IMMUNOSORBENT ASSAY METHOD FOR DETECTION OF NS1, IGM AND IGG ANTIBODIES",2026,International Journal of Medicine and Public Health
embase,42030262,10.1371/journal.pone.0344532,2045234665,,,Profiles of stress hormones in relation to DENV serotypes among dengue-positive patients,2026,PLOS ONE
embase,,10.1016/j.btre.2026.e00951,2043324035,,,Development of anti-dengue virus D8 neutralizing monoclonal antibody production in Nicotiana benthamiana,2026,Biotechnology Reports
embase,41720296,10.1016/j.jim.2026.114041,2043393668,,,"Two technologies, one goal: Developing and evaluating anti-Zika virus NS1 antibodies using phage display and hybridoma technologies for diagnostic applications",2026,Journal of Immunological Methods
embase,,10.69605/ijlbpr_15.3.2026.81,2044202853,,,A Comparative Study of Hematological Parameters in Dengue NS1 Antigen and IgM Positive Cases,2026,International Journal of Life Sciences Biotechnology and Pharma Research
embase,,10.1016/j.eimc.2025.503074,2042592162,,,Dengue serotypes and their severity correlation: A hospital-based observational study,2026,Enfermedades Infecciosas y Microbiologia Clinica
embase,,10.4103/jpbs.jpbs_1653_25,2043667270,,,Clinical and Epidemiological Profile of Liver Dysfunction in Dengue Fever-A Cross-Sectional Study,2026,Journal of Pharmacy and Bioallied Sciences
embase,,10.2139/ssrn.6073293,2042963894,,,Low-cost automation of sequential reagent delivery in gravity-driven microfluidic siphons,2026,SSRN
embase,,10.32598/jpr.14.1.369.7,2037739919,,,"An Outline of Dengue Fever in Iran, Focusing on Pediatric Manifestations and Case Management: A Narrative Review",2026,Journal of Pediatrics Review
embase,,10.5455/rmj.20251022040439,2037755857,,,Diagnostic performance of dengue rapid diagnostic tests in Indonesia: A comparative study,2026,Rawal Medical Journal
embase,,10.5281/zenodo.20696076,2038266380,,,Study of High Fluorescent Lymphocyte Count (HFLC) in the Sysmex XN-350 Hematology Analyzer in Dengue Infection,2026,International journal of advanced biotechnology and research
embase,40495084,10.1007/82_2025_307,2042298804,,,Diagnostic Techniques for Dengue Virus,2026,Current Topics in Microbiology and Immunology
embase,41583452,10.3389/fimmu.2025.1696179,2042637231,,,Pilot proteomic analysis of immune dysregulation in dengue with prior SARS-CoV-2 infection,2026,Frontiers in Immunology
embase,41624861,10.3389/fimmu.2025.1731011,2042907535,,,Aberrant systemic acute-phase complement responses in conjunction with soluble CR1 attribute to varying grades of dengue disease severity,2026,Frontiers in Immunology
embase,,10.18231/j.ijmmtd.14789.1769853200,2043995798,,,Alteration of hematological and biochemical parameters in dengue: Implication for patient management,2026,IP International Journal of Medical Microbiology and Tropical Diseases
embase,,10.18231/j.ijmmtd.13488.1767776891,2043996067,,,Comparison of ELFA and ELISA in diagnosis of early dengue infection among suspected cases of acute febrile illness attending a tertiary care hospital,2026,IP International Journal of Medical Microbiology and Tropical Diseases
embase,,10.25258/ijcpr.18.2.98,2045337717,,,Original Research article: Study of Evaluation of a Novel Commercial Rapid Test for Early Detection of Acute Dengue Infection,2026,International Journal of Current Pharmaceutical Review and Research
embase,,10.18231/j.ijmmtd.15541.1775291899,2045879524,,,"Early diagnosis of dengue fever in a tertiary care hospital, India-A cross-sectional study",2026,IP International Journal of Medical Microbiology and Tropical Diseases
embase,,10.21276/amit.2026.v13.i1.596,2047871450,,,"Assessment of Molecular Prevalence of Dengue Serotypes Among the Viremia Cases of YSR Kadapa District of Andhra Pradesh, India by TaqMan Assay",2026,Acta Medica International
embase,,10.25258/ijpqa.17.7.18,2047954521,,,Study of Correlation of Platelet Indices for Prognostication In Viral Hemorrhagic Fever In Pediatric Age Group,2026,International Journal of Pharmaceutical Quality Assurance
embase,,10.25258/ijddt.16.73s.34,2047960754,,,Association of Severity of Dengue Fever with Gallbladder Wall Thickness: A Cross-Sectional Observational Study at a Tertiary Care Hospital,2026,International Journal of Drug Delivery Technology
embase,41241478,10.1016/j.aca.2025.344756,2040935313,,,Biowaste-derived gold nanoparticles on reduced graphene oxide: An innovative nanoplatform for the label-free immunosensing of dengue NS1,2025,Analytica Chimica Acta
embase,39674822,10.1007/s00430-024-00810-2,2032604345,,,Significance of diagnostic and therapeutic potential of serum endothelial and inflammatory biomarkers in defining disease severity of dengue infected patients,2025,Medical Microbiology and Immunology
embase,39747846,10.1038/s41467-024-53916-9,2032809916,,,Dengue virus IgG and neutralizing antibody titers measured with standard and mature viruses are protective,2025,Nature Communications 
embase,39891046,10.1186/s12879-025-10544-y,2033131771,,,Risk factors for dengue mortality: a 7-year retrospective cohort in Honduras,2025,BMC Infectious Diseases
embase,39972499,10.1186/s12929-025-01122-0,2033370512,,,The zinc finger protein ZFP36L2 inhibits flavivirus infection via the 5′-3′ XRN1-mediated RNA decay pathway in the replication complexes,2025,Journal of Biomedical Science
